Product,currency,segment,Month,year,Input_ID,Imp_Key,Hierarchy,ENR_Bal_GBP,Del_C1_bal_GBP,Del_C1_imp_GBP,Del_C2_bal_GBP,Del_C2_imp_GBP,Del_C3_bal_GBP,Del_C3_imp_GBP,Del_C4_bal_GBP,Del_C4_imp_GBP,Del_C5_bal_GBP,Del_C5_imp_GBP,Del_C6_bal_GBP,Del_C6_imp_GBP,Del_C7_bal_GBP,Del_C7_imp_GBP,Del_C8_bal_GBP,Del_C8_imp_GBP,Del_Tot_Bal_GBP,Del_Avg_Rate_GBP,Del_Tot_Imp_GBP,RP_C0_bal_GBP,RP_C0_imp_GBP,RP_C1_bal_GBP,RP_C1_imp_GBP,RP_C2_bal_GBP,RP_C2_imp_GBP,RP_C3_bal_GBP,RP_C3_imp_GBP,RP_C4_bal_GBP,RP_C4_imp_GBP,RP_C5_bal_GBP,RP_C5_imp_GBP,RP_C6_bal_GBP,RP_C6_imp_GBP,RP_Tot_Bal_GBP,RP_Avg_Rate_GBP,RP_Tot_Imp_GBP,Del_and_RP_Tot_Bal_GBP,Del_and_RP_Avg_Rate_GBP,Del_and_RP_Tot_Imp_GBP,CO_Start_Bal_GBP,CO_New_Bal_GBP,CO_Pmt_Bal_GBP,WO_New_Bal_GBP,WO_Rev_Bal_GBP,CO_Adj_Bal_GBP,CO_End_Bal_GBP,II_Del_Start_Imp_GBP,II_CO_Start_Imp_GBP,II_Total_Start_Imp_GBP,II_Del_RP_Imp_GBP,II_Del_RP_Final_Imp_GBP,II_CO_Rate_GBP,II_CO_Imp_GBP,II_Del_Accrual_Imp_GBP,II_CO_Accrual_Imp_GBP,II_Del_RP_Accrual_Imp_GBP,II_CO_and_CO_Accrual_Imp_GBP,II_Tot_Imp_GBP,II_Mvmnt_Charge_GBP,II_WO_Charge_GBP,II_Gross_Charge_GBP,IIS_Start_Bal_GBP,IIS_End_Bal_GBP,IIS_Mvmnt_Charge_GBP,IIS_Tot_Mvmnt_Charge_GBP,IIS_WO_Charge_GBP,FIS_Start_Bal_GBP,FIS_End_Bal_GBP,FIS_Mvmnt_Charge_GBP,FIS_Tot_Mvmnt_Charge_GBP,FIS_WO_Charge_GBP,ION_Tot_Charge_GBP,UI_Start_Imp_GBP,UTD_Bal_GBP,UI_Ins_Imp_GBP,UI_Dec_Imp_GBP,UI_Tot_Imp_GBP,UI_Tot_Mvmnt_Charge_GBP,II_Accrual_Charge_GBP,WO_Rev_Charge_GBP,PnL_Ext_Agency_Fee_Charge_GBP,PnL_Debt_Sale_Charge_GBP,PnL_PWOR_Charge_GBP,PnL_Sundry_Loss_Charge_GBP,PnL_Chal_Opp_Charge_GBP,Total_Imp_Charge_GBP,RP_Int0_C0_bal_GBP,RP_Int0_C0_rate_GBP,RP_Int0_C0_imp_GBP,RP_Int0_C1_bal_GBP,RP_Int0_C1_rate_GBP,RP_Int0_C1_imp_GBP,Del_CO_rate_GBP,Del_CO_imp_GBP,UI_Add_GBP,PnL_WO_Fin_Adj_Charge_GBP,Whsl_AA_prov_mvmnt_GBP,Whsl_Schdg_prov_mvmnt_GBP,Whsl_Indmn_prov_mvmnt_GBP,Whsl_Litgn_prov_mvmnt_GBP,Whsl_Euro_prov_mvmnt_GBP,Whsl_HLC_prov_mvmnt_GBP,Whsl_Educ_prov_mvmnt_GBP,Whsl_PP_prov_mvmnt_GBP,Whsl_misc_prov_mvmnt_GBP,Whsl_GGP_prov_mvmnt_GBP,UI_Imp_rate_GBP,IFIS_WO_Charge_GBP,RP_RW_C0_bal_GBP,RP_RW_C0_rate_GBP,RP_RW_C0_imp_GBP,RP_RW_C1_bal_GBP,RP_RW_C1_rate_GBP,RP_RW_C1_imp_GBP,RP_PIL_C0_bal_GBP,RP_PIL_C0_rate_GBP,RP_PIL_C0_imp_GBP,RP_PIL_C1_bal_GBP,RP_PIL_C1_rate_GBP,RP_PIL_C1_imp_GBP,RP_PIL_C2_rate_GBP,RP_PIL_C2_imp_GBP,RP_PIL_C2_bal_GBP,RP_PIL_C3_imp_GBP,RP_PIL_C3_bal_GBP,RP_PIL_C3_rate_GBP,RP_PIL_C4_bal_GBP,RP_PIL_C4_rate_GBP,RP_PIL_C4_imp_GBP,RP_VRP_C0_bal_GBP,RP_VRP_C0_rate_GBP,RP_VRP_C0_imp_GBP,RP_VRP_C1_bal_GBP,GWO_New_Bal_GBP,UFC_Bal_GBP,II_RW_Imp_GBP,II_RW_Charge_GBP,Eur_Pro_Stck_GBP,Eur_WO_GBP,PnL_Fraud_UFC_Rev_Charge_GBP,Whsl_Other_prov_mvmnt_GBP,Whsl_Lit_prov_mvmnt_GBP,Whsl_Edu_prov_mvmnt_GBP,ION_Disc_Rate_GBP,RP_VRP_C1_rate_GBP,RP_VRP_C1_imp_GBP
BPF_Fixed_Ret,GBP,3) Retail-Fixed,201305,2014,110,23,3,1099631018,6339995.96,848169.30969,4991701.37,1889773.9505,3730270.52,2081507.9942,3844130.67,2649036.6025,3312996.95,2421368.6147,3743511.71,2933275.4691,0,0,0,0,90232423.41,0.7088545,63961660.668,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90232423.41,0.7088545,63961660.668,58931573.87,7477562.46,371238.47,2052508.1131,0,0,64269816.23,0,0,59324193.456,63961660.668,0,0.795685,51138528.727,0,0,0,0,63977597.781,4654746.6971,0,6707254.8103,-5964297.196,-5993448.726,29151.529889,0,0,-2529998.02,-2578290.427,48292.406981,0,0,109569.43484,795140.17462,1009398594.6,0,0,809154.81124,14014.636625,0,0,59635.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3053.237046,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2187471.35,-134963.2369,15937.113539,-1342.371873,0,0,0,0,0,0,0,,
BPF_Fixed_Ret,GBP,3) Retail-Fixed,201306,2014,110,23,3,1112794476,6209606.66,807234.70687,4944048.67,1871050.7849,4217783.77,2389740.2291,3344643.9,2326633.5469,3474917.59,2582580.1228,3566836.77,2788415.4098,0,0,0,0,84641327.89,0.7139675,60431153.41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84641327.89,0.7139675,60431153.41,64269816.23,2770846.01,415345.21,7701830.5573,0,0,58883490.53,0,0,63977597.781,60431153.41,0,0.8094883,47665498.61,0,0,0,0,60445702.484,-3530507.258,0,4171323.2997,-5993448.726,-5683086.045,-310362.6808,0,0,-2578290.427,-2491101.785,-87188.64149,0,0,94531.800036,809154.81124,1028153148.1,0,0,642596.64178,-166558.1695,-31123,0,109622.44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5014.8870361,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8347079.44,-645248.8827,14549.074121,-1388.039418,0,0,0,0,0,0,0,,
BPF_Fixed_Ret,GBP,3) Retail-Fixed,201307,2014,110,23,3,1141731474.1,5985268.29,778071.2303,4827275.63,1826858.605,4194109.87,2376326.912,3726984.89,2592601.2852,3201667.69,2379499.1167,3627109.66,2835534.4304,0,0,0,0,84954222.94,0.7164549,60865866.369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84954222.94,0.7164549,60865866.369,58883490.53,2485460.89,416347.94,1585774.8143,0,0,59391806.91,0,0,60445702.484,60865866.369,0,0.8094883,48076974.789,0,0,0,0,60879143.93,434712.95855,0,2020487.7728,-5683086.045,-5740997.747,57911.701959,0,0,-2491101.785,-2541957.412,50855.626495,0,0,95568.913814,642596.64178,1056777251.2,0,0,682155.2316,39558.589813,0,0,43913.79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3219.385463,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1692714.64,-106939.8257,13277.561534,-1271.512586,83335.621707,0,0,0,0,0,0,,
BPF_Fixed_Ret,GBP,3) Retail-Fixed,201308,2014,110,23,3,1147382244.1,6373181.2,828499.02409,4654218.1,1761365.8381,3906170.87,2213184.5013,3801412.6,2644375.4089,3399827.47,2526772.6839,3400728.4,2658558.2931,0,0,0,0,85079508.3,0.7150124,60832904.509,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85079508.3,0.7150124,60832904.509,59391806.91,2536973.07,507045.21,1991897.8198,0,0,59543969.66,0,0,60879143.93,60832904.509,0,0.8094883,48200148.76,0,0,0,0,60845316.116,-32961.85939,0,1958935.9604,-5740997.747,-5753694.141,12696.393561,0,0,-2541957.412,-2572137.343,30179.931341,0,0,95985.43327,682155.2316,1062302735.8,0,0,682555.15869,399.9270884,-255206.79,0,21758.065,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-457.964255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2122584.23,-130686.4102,12411.606741,-865.9547931,82877.657452,0,0,0,0,0,0,,
BPF_Fixed_Ret,GBP,3) Retail-Fixed,201309,2014,110,23,3,1171511005.4,5688544.84,758583.63944,4603034.77,1667840.6705,3915315.33,2178686.6645,3464650.34,2412140.3486,3555452.75,2662734.2463,3360860.79,2618013.5389,0,0,0,0,84800688.79,0.7476286,63399423.647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84800688.79,0.7476286,63399423.647,59543969.66,2570223.56,448321.06,1580036.2081,0,0,60212829.97,0,0,60845316.116,63399423.647,0,0.84868,51101424.539,0,0,0,0,63411459.022,2566519.1378,0,4146555.3459,-5753694.141,-5614502.307,-139191.8335,0,0,-2572137.343,-2656594.072,84456.729214,0,0,85278.401094,682555.15869,1086710316.7,0,0,488575.45193,-193979.7068,439024.79,0,125648.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3020.8493979,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1654076.02,-74039.81189,12035.375195,-376.2315465,85409.35685,489.15,0,0,0,0,0,,
BPF_Fixed_Ret,GBP,3) Retail-Fixed,201310,2014,110,23,3,1189217698.5,5868532.59,782585.518,4404652.43,1595959.8024,3729971.06,2075551.3982,3327035.16,2316330.6433,3313479.19,2481516.4577,3512548.73,2736174.0655,0,0,0,0,69997687.94,0.7270648,50892855.609,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69997687.94,0.7270648,50892855.609,60212829.97,2606806.89,663476.65,17579530.481,0,0,45841468.78,0,0,63411459.022,50892855.609,0,0.84868,38904737.724,0,0,0,0,50904116.004,-12506568.04,0,5072962.4432,-5614502.307,-4416599.356,-1197902.952,0,0,-2656594.072,-2307479.293,-349114.7797,0,0,64840.565433,488575.45193,1119220010.5,0,0,503688.81047,15113.358543,-1695671,0,257044.22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6667.9325928,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19236627.3,-1657096.819,11260.394901,-774.9802936,75902.109443,16175.18,0,0,0,0,0,,
BPF_Fixed_Ret,GBP,3) Retail-Fixed,201311,2014,110,23,3,1222033262.5,5723587.61,763256.69252,4559594.94,1652100.899,3531545.73,1965137.1444,3458381.07,2407775.591,3037064.65,2274505.2798,3543071.65,2759950.5391,0,0,0,0,69432038.31,0.7273953,50504535.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69432038.31,0.7273953,50504535.9,45841468.78,2545474.91,419920.3,2595539.8313,0,0,45578792.66,0,0,50904116.004,50504535.9,0,0.84868,38681809.755,0,0,0,0,50514304.82,-388319.7088,0,2207220.1226,-4416599.356,-4384566.937,-32032.41858,0,0,-2307479.293,-2311808.715,4329.4220035,0,0,64469.022622,503688.81047,1152601224.2,0,0,519412.18935,15723.37888,-492621.33,0,6257.61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3726.7135833,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2748363.79,-152823.9587,9768.9193567,-1491.475544,79277.073026,351.75,0,0,0,0,0,,
BPF_Fixed_Ret,GBP,3) Retail-Fixed,201312,2014,110,23,3,1266407776.5,6558737.72,872724.48593,4663180.33,1613681.9972,3867152.6,2007911.7321,3190369.54,2151817.0909,3236692.24,2409662.2421,3338624.61,2573730.0195,0,0,0,0,70934740.3,0.7152587,50736687.761,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70934740.3,0.7152587,50736687.761,45578792.66,2599349.01,428600.5,1727212.0086,0,0,46079983.26,0,0,50514304.82,50736687.761,0,0.84868,39107160.193,0,0,0,0,50745429.711,232151.8604,0,1959363.869,-4384566.937,-4407612.988,23046.050454,0,0,-2311808.715,-2340262.565,28453.850295,0,0,70191.452246,519412.18935,1195473036.2,0,0,468226.98203,-51185.20732,325045.61133,0,-16677.38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2497.2223344,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1818183.7,-90971.69145,8741.9505644,-1026.968792,78943.24536,2831.05,0,0,0,0,0,,
BPF_Fixed_Ret,GBP,3) Retail-Fixed,201401,2014,110,23,3,1280446507.1,6633188.67,882631.14326,4970056.38,1719875.6938,4112919.23,2135519.2384,3164642.79,2134465.1009,3079379.03,2292545.2367,3203614.25,2469651.1676,0,0,0,0,71616981.613,0.7129395,51058573.455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71616981.613,0.7129395,51058573.455,46079983.26,2707765.51,428600.5,1905967.0067,0,0,46453181.263,0,0,50745429.711,51058573.455,0,0.84868,39423885.875,0,0,0,0,51072697.103,321885.69442,0,2227852.7011,-4407612.988,-4428864.097,21251.109074,0,0,-2340262.565,-2351231.167,10968.601817,0,0,70759.927058,468226.98203,1208829525.5,0,0,473458.27414,5231.2921054,-1134693.383,0,-47019.25,0,0,0,0,1299271.5854,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2301525.73,-96550.41103,14123.64756,5381.6969953,77621.880659,0,0,0,0,-95030,0.1207972,,
BPF_Fixed_Ret,GBP,3) Retail-Fixed,201402,2014,110,23,3,1301715916.4,5804378.11,772347.22876,4524261.58,1565609.508,3901934.3,2025971.1652,3462471.29,2335342.2872,2996052.38,2230509.9651,3158299.1,2434717.9315,0,0,0,0,70392315.9,0.7226107,50866240.062,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70392315.9,0.7226107,50866240.062,46453181.263,2441813.66,421830.7,1947388.31,0,0,46544919.14,0,0,51072697.103,50866240.062,0,0.84868,39501741.976,0,0,0,0,50873514.003,-192333.3938,0,1755054.9162,-4428864.097,-4429983.524,1119.4277547,0,0,-2351231.167,-2396882.489,45651.321967,0,0,70899.667013,473458.27414,1231323600.5,0,0,479165.02537,5706.7512311,254939.19202,0,238322.64,-1058419,-125867,0,0,970454.72996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6964.4305357,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1985322.41,-79003.08102,7273.9417998,-6849.70576,84580.481195,5.83,0,0,0,-75493,0.1207972,,
BPF_Fixed_Ret,GBP,3) Retail-Fixed,201403,2014,110,23,3,1335547065.9,6659533.03,946683.75073,4825528.67,1576868.9402,3761191.59,1809693.6597,3295720.28,1999764.8917,3202738.85,2224409.9739,3057799.31,2204154.908,0,0,0,0,70541016.18,0.651239,45939059.897,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70541016.18,0.651239,45939059.897,46544919.14,2360200.35,477797.23,2716605.43,0,0,45738504.45,0,0,50873514.003,45939059.897,0,0.7691,35177483.772,0,0,0,0,45946402.281,-4927180.165,0,-2210574.735,-4429983.524,-3968824.457,-461159.0675,0,0,-2396882.489,-2196693.096,-200189.3933,0,0,106311.80104,479165.02537,1265006049.7,0,0,502989.66198,23824.636607,3514107.5434,0,80065.94,-157722.8612,-311713,0,0,1432964.0186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2272.584539,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2722270.1094,-110062.9186,7342.3838772,68.4420774,82307.896656,0,0,0,-161044,-7309.97,0.1207972,,
BPF_Fixed_Ret,GBP,3) Retail-Fixed,201404,2014,110,23,3,1357497139.4,7180320.94,1020716.1866,4800884.09,1568815.6728,4093866.29,1969759.7666,3189014.27,1935018.2159,3271195.46,2271955.3946,3089161.66,2226761.8454,0,0,0,0,71648155.66,0.6474677,46389864.712,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71648155.66,0.6474677,46389864.712,45738504.45,2428325.82,432499.21,1741499.77,0,0,46023712.95,0,0,45946402.281,46389864.712,0,0.7691,35396837.63,0,0,0,0,46396359.836,450804.8151,0,2192304.5851,-3968824.457,-3998963.926,30139.469245,0,0,-2196693.096,-2228630.912,31937.816141,0,0,106974.72235,502989.66198,1285848983.7,0,0,527838.6816,24849.019625,121131.6677,0,91301.15,0,-7268.4,0,0,1957656.087,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1697.040264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1751054.3307,-85378.67313,6495.1239353,-847.2599419,80117.866392,492.99,0,0,-164694,-268194,0.1207972,,
BPF_Fixed_Ret,GBP,3) Retail-Fixed,201405,2014,110,23,3,1380695268.4,7357765.57,1045940.7702,5015826.21,1639053.6874,3956812.01,1903816.2337,3646537.9,2212632.7022,3023793.58,2100126.4584,3176799.9,2289934.159,0,0,0,0,72102153.01,0.6450865,46512127.592,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72102153.01,0.6450865,46512127.592,46023712.95,2315342.72,453273.09,1963843.11,0,0,45924617.84,0,0,46396359.836,46512127.592,0,0.7691,35320623.581,0,0,0,0,46518014.889,122262.8798,0,2086105.9898,-3998963.926,-3999855.428,891.5016876,0,0,-2228630.912,-2247121.496,18490.583985,0,0,106744.39169,527838.6816,1308593115.4,0,0,529169.8928,1331.211204,601296.77809,0,85744.065,-130628,-5270,0,0,2619948.0008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1417.777433,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2042867.1819,-87810.59437,5887.2970092,-607.8269261,78700.088959,0,0,0,-96600,0,0.1207972,,
BPF_Fixed_Ret,GBP,3) Retail-Fixed,201406,2014,110,23,3,1400892163.8,7276815.95,1093342.4493,4912504.59,1650668.2098,3946503.02,1929629.0245,3412369.96,2066657.0849,3287989.8,2245755.3258,3114329.48,2252765.9503,0,0,0,0,71628284.13,0.636587,45597637.639,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71628284.13,0.636587,45597637.639,45924617.84,2648472.67,462420.91,2455571,0,0,45677771.33,0,0,46518014.889,45597637.639,0,0.7522,34358819.594,0,0,0,0,45602796.498,-914489.9524,0,1541081.0476,-3999855.428,-3908068.109,-91787.31829,0,0,-2247121.496,-2216332.719,-30788.77712,0,0,113941.46282,529169.8928,1329263879.7,0,0,535079.86785,5909.9750487,765930.34113,0,92691.44,0,-5648.76,0,0,2499431.2168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1790.1490262,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2633158.2976,-129863.2445,5158.8588091,-728.4382001,77982.267985,2507.97,0,0,-184046,0,0.1207972,,
BPF_Fixed_Ret,GBP,3) Retail-Fixed,201407,2014,110,23,3,1433756443.8,7732132.97,1161753.885,4832640.84,1623832.906,3940508.33,1926697.9415,3346888.46,2026999.0738,3171608.05,2166264.5273,3088841.84,2234329.3372,0,0,0,0,74173495.8,0.6375764,47291268.079,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74173495.8,0.6375764,47291268.079,45677771.33,2886084.9,493011.45,58398.63,0,0,48060875.31,0,0,45602796.498,47291268.079,0,0.7522,36151390.408,0,0,0,0,47296266.803,1693630.4398,0,1752029.0698,-3908068.109,-4071814.807,163746.69738,0,0,-2216332.719,-2321434.006,105101.28751,0,0,119886.02503,535079.86785,1359582948,0,0,567553.92753,32474.059676,1435124.1789,0,101874.38,0,-4300,0,0,2930724.0029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,349.156079,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36477.039479,0,4998.7237367,-160.1350724,78325.954064,5.47,0,0,-215434,0,0.1207972,,
BPF_Fixed_Ret,GBP,3) Retail-Fixed,201408,2014,110,23,3,1441647431.2,8100320.34,1217074.0805,5131365.79,1724208.5432,3852949.53,1883886.3686,3373468.12,2043096.6961,3131221.32,2138679.6747,3056397.56,2210860.6035,0,0,0,0,72449896.76,0.6303902,45671705.724,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72449896.76,0.6303902,45671705.724,48060875.31,2531665.15,493011.45,4315215.11,0,0,45804174.1,0,0,47296266.803,45671705.724,0,0.7522,34453899.758,0,0,0,0,45676975.687,-1619562.354,0,2695652.7556,-4071814.807,-3906939.849,-164874.9583,0,0,-2321434.006,-2245174.499,-76259.50657,0,0,114256.76972,567553.92753,1369197534.4,0,0,555138.73832,-12415.18921,-591295.9248,0,63253.65,-115727.655,0,0,0,2122435.1748,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1226.7706761,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4225983.8148,-183463.6401,5269.9627608,271.2390241,73240.22474,6312.5,0,0,0,0,0.1207972,,
BPF_Fixed_Ret,GBP,3) Retail-Fixed,201409,2014,110,23,3,1469655169.7,7599575.29,1077300.6505,5098481.42,1719291.2889,3734958.1,1806268.883,2998660.9,1824737.7155,3117069.52,2140395.1389,2652575.76,1958187.1233,0,0,0,0,72698622.13,0.6425758,46714374.539,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72698622.13,0.6425758,46714374.539,45804174.1,3871640.18,493011.45,1754348.49,0,0,47497301.14,0,0,45676975.687,46714374.539,0,0.7619,36188193.739,0,0,0,0,46718723.642,1042668.8142,0,2797017.3042,-3906939.849,-3496771.722,-410168.1264,0,0,-2245174.499,-1964018.802,-281155.6972,0,0,113842.36549,555138.73832,1396956547.6,0,0,496356.96427,-58781.77404,-362522.0275,0,85276.68,0,0,0,0,3222282.3591,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3656.628357,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1783352.4603,-71957.12328,4349.103064,-920.8596968,76896.753097,0.1,0,0,0,0,0.1207972,,
BPF_Fixed_Ret,GBP,3) Retail-Fixed,201410,2014,110,23,3,1507355328.3,8074856.76,1144675.6047,5076761.79,1711967.0746,3952039,1911251.7139,3121473.74,1899471.4812,2967006.97,2037351.8316,2800753.18,2067574.8061,0,0,0,0,73438543.52,0.638917,46921134.832,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73438543.52,0.638917,46921134.832,47497301.14,2470896.08,596419.93,1943177.5,0,0,47445652.08,0,0,46718723.642,46921134.832,0,0.7619,36148842.32,0,0,0,0,46925339.172,206760.2931,0,2149937.7931,-3496771.722,-3503123.863,6352.1412656,0,0,-1964018.802,-1982244.041,18225.23837,0,0,113718.57212,496356.96427,1433916784.8,0,0,507297.7392,10940.774928,559406.50368,0,75349.525,0,0,0,0,1286912.1071,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3488.517716,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2032695.0984,-50760.10441,4204.3397868,-144.7632772,73408.145381,0.09,0,-1684249.83,0,0,0.1207972,,
BPF_Fixed_Ret,GBP,3) Retail-Fixed,201411,2014,110,23,3,1541532803.3,7662755.23,1086256.9129,4973740.61,1677226.6484,3902399.67,1887245.5605,3334429.79,2029058.9701,2935012.51,2015382.2264,2916626.04,2153114.5844,0,0,0,0,72911562.97,0.6418701,46799754.772,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72911562.97,0.6418701,46799754.772,47445652.08,2421873.53,425063.39,2265993.04,0,0,47186599.12,0,0,46925339.172,46799754.772,0,0.7619,35951469.87,0,0,0,0,46803588.277,-121380.0595,0,2144612.9805,-3503123.863,-3495249.804,-7874.059661,0,0,-1982244.041,-1986211.557,3967.5167257,0,0,113097.66944,507297.7392,1468621240.3,0,0,518206.83503,10909.095828,394116.39508,0,75473.38,-114475.155,0,0,0,2988409.868,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1615.1973494,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2799478.834,-172346,3833.505092,-370.8346947,74255.24273,768.1,0,0,0,0,0.1207972,,
BPF_Fixed_Ret,GBP,3) Retail-Fixed,201412,2014,110,23,3,1605481951.4,8331606.29,1189240.5939,5395401.78,1857171.2098,3666111.67,1789235.3167,3313067.14,2019791.6531,3043274.93,2081082.0567,2853148.47,2110356.3075,0,0,0,0,72822205.03,0.6421222,46760758.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72822205.03,0.6421222,46760758.001,47186599.12,2649059.62,587732.26,1959780.19,0,0,46219594.75,0,0,46803588.277,46760758.001,0,0.7727,35713880.863,0,0,0,0,46764210.824,-38996.77123,0,1920783.4188,-3495249.804,-3665394.407,170144.6036,0,0,-1986211.557,-2152005.295,165793.73794,0,0,105755.05896,518206.83503,1532659746.3,0,0,754490.18892,236283.35389,889626.54406,0,59114.97,0,0,0,0,814281.25839,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3344.7060408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1746190.1561,-84523.34,3452.8231978,-380.6818943,76193.688771,1406.26,0,461618,-942624,-553185,0.1207972,,
BPF_Rev_Ret,GBP,5) Retail-Revolving,201012,2014,114,25,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
